"icao_aerolinea";"iata_aeropuerto";"fecha";"hora";"vuelo";"origen";"estado";"numero_vuelo";"name";"city";"country";"icao_aeropuerto";"latitude";"longitude";"altitude";"tz";"name_aerolinea";"country_aerolinea";"PAX_medio_aeropuerto";"PAX_medio_compania";"PAX_medio_total"
"IBE";"ORY";"2025-11-22";"19:45";"IBE5676";"PARIS /ORLY (ORY)";"No informado";"5676";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"IBZ";"2025-11-10";"09:10";"IBE2433";"IBIZA (IBZ)";"No informado";"2433";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"MAD";"2025-11-14";"00:50";"IBE1085";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1085";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"MAD";"2025-11-20";"00:05";"IBE1083";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1083";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"AMS";"2025-11-22";"12:45";"IBE5683";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"5683";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52.308601";"4.76389";"-11";"Europe/Amsterdam";"Iberia Airlines";"Spain";"133,3523404255319";"0,902194092827004";"67,1272672591795"
"IBE";"PMI";"2025-11-17";"11:50";"IBE2402";"PALMA DE MALLORCA (PMI)";"No informado";"2402";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"BIO";"2025-11-20";"20:45";"IBE5554";"BILBAO (BIO)";"No informado";"5554";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43.30110168457031";"-2.9106099605560303";"138";"Europe/Madrid";"Iberia Airlines";"Spain";"117,2055319148936";"0,902194092827004";"59,0538630038603"
"IBE";"AMS";"2025-11-14";"00:05";"IBE5681";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"5681";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52.308601";"4.76389";"-11";"Europe/Amsterdam";"Iberia Airlines";"Spain";"133,3523404255319";"0,902194092827004";"67,1272672591795"
"IBE";"IBZ";"2025-11-09";"23:25";"IBE2431";"IBIZA (IBZ)";"No informado";"2431";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"AGP";"2025-11-20";"08:15";"IBE2382";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"2382";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"Iberia Airlines";"Spain";"98,4668085106383";"0,902194092827004";"49,6845013017327"
"IBE";"SVQ";"2025-11-17";"20:45";"IBE5552";"SEVILLA (SVQ)";"No informado";"5552";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"ORY";"2025-11-19";"08:45";"IBE5783";"PARIS /ORLY (ORY)";"No informado";"5783";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"SVQ";"2025-11-19";"14:20";"IBE5552";"SEVILLA (SVQ)";"No informado";"5552";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"ORY";"2025-11-21";"19:45";"IBE5676";"PARIS /ORLY (ORY)";"No informado";"5676";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"LGW";"2025-11-12";"18:40";"IBE5697";"LONDRES /GATWICK (LGW)";"No informado";"5697";"London Gatwick Airport";"London";"United Kingdom";"EGKK";"51.148102";"-0.190278";"202";"Europe/London";"Iberia Airlines";"Spain";"147,6336170212766";"0,902194092827004";"74,2679055570518"
"IBE";"TFN";"2025-11-13";"19:45";"IBE5405";"TENERIFE NORTE-C. LA LAGUNA (TFN)";"No informado";"5405";"Tenerife Norte Airport";"Tenerife";"Spain";"GCXO";"28.4827003479";"-16.3414993286";"2076";"Atlantic/Canary";"Iberia Airlines";"Spain";"151,0546808510638";"0,902194092827004";"75,9784374719454"
"IBE";"BIO";"2025-11-18";"11:45";"IBE2313";"BILBAO (BIO)";"No informado";"2313";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43.30110168457031";"-2.9106099605560303";"138";"Europe/Madrid";"Iberia Airlines";"Spain";"117,2055319148936";"0,902194092827004";"59,0538630038603"
"IBE";"LGW";"2025-11-13";"22:20";"IBE5697";"LONDRES /GATWICK (LGW)";"No informado";"5697";"London Gatwick Airport";"London";"United Kingdom";"EGKK";"51.148102";"-0.190278";"202";"Europe/London";"Iberia Airlines";"Spain";"147,6336170212766";"0,902194092827004";"74,2679055570518"
"IBE";"ORY";"2025-11-18";"19:35";"IBE5676";"PARIS /ORLY (ORY)";"No informado";"5676";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"MAD";"2025-11-12";"00:05";"IBE1083";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1083";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"AGP";"2025-11-22";"10:05";"IBE2382";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"2382";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"Iberia Airlines";"Spain";"98,4668085106383";"0,902194092827004";"49,6845013017327"
"IBE";"IBZ";"2025-11-20";"11:00";"IBE2433";"IBIZA (IBZ)";"No informado";"2433";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"TFN";"2025-11-16";"13:15";"IBE5405";"TENERIFE NORTE-C. LA LAGUNA (TFN)";"No informado";"5405";"Tenerife Norte Airport";"Tenerife";"Spain";"GCXO";"28.4827003479";"-16.3414993286";"2076";"Atlantic/Canary";"Iberia Airlines";"Spain";"151,0546808510638";"0,902194092827004";"75,9784374719454"
"IBE";"IBZ";"2025-11-16";"10:25";"IBE2433";"IBIZA (IBZ)";"No informado";"2433";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"AMS";"2025-11-11";"12:45";"IBE5683";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"5683";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52.308601";"4.76389";"-11";"Europe/Amsterdam";"Iberia Airlines";"Spain";"133,3523404255319";"0,902194092827004";"67,1272672591795"
"IBE";"MAD";"2025-11-16";"17:05";"IBE1081";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1081";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"BRU";"2025-11-20";"15:40";"IBE5732";"BRUSELAS (BRU)";"No informado";"5732";"Brussels Airport";"Brussels";"Belgium";"EBBR";"50.901401519800004";"4.48443984985";"184";"Europe/Brussels";"Iberia Airlines";"Spain";"161,3989361702128";"0,902194092827004";"81,1505651315199"
"IBE";"AGP";"2025-11-11";"23:35";"IBE2380";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"2380";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"Iberia Airlines";"Spain";"98,4668085106383";"0,902194092827004";"49,6845013017327"
"IBE";"MAH";"2025-11-15";"15:45";"IBE2441";"MENORCA (MAH)";"No informado";"2441";"Menorca Airport";"Menorca";"Spain";"LEMH";"39.86259841918945";"4.218649864196777";"302";"Europe/Madrid";"Iberia Airlines";"Spain";"88,2582978723404";"0,902194092827004";"44,5802459825837"
"IBE";"ORY";"2025-11-11";"08:55";"IBE5783";"PARIS /ORLY (ORY)";"No informado";"5783";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"MAH";"2025-11-14";"14:30";"IBE2441";"MENORCA (MAH)";"No informado";"2441";"Menorca Airport";"Menorca";"Spain";"LEMH";"39.86259841918945";"4.218649864196777";"302";"Europe/Madrid";"Iberia Airlines";"Spain";"88,2582978723404";"0,902194092827004";"44,5802459825837"
"IBE";"IBZ";"2025-11-12";"23:25";"IBE2431";"IBIZA (IBZ)";"No informado";"2431";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"MAD";"2025-11-15";"00:05";"IBE1083";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1083";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"BIO";"2025-11-14";"16:45";"IBE2311";"BILBAO (BIO)";"No informado";"2311";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43.30110168457031";"-2.9106099605560303";"138";"Europe/Madrid";"Iberia Airlines";"Spain";"117,2055319148936";"0,902194092827004";"59,0538630038603"
"IBE";"FCO";"2025-11-14";"20:25";"IBE5595";"ROMA /FIUMICINO (FCO)";"No informado";"5595";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41.8002778";"12.2388889";"13";"Europe/Rome";"Iberia Airlines";"Spain";"176,6825531914893";"0,902194092827004";"88,7923736421582"
"IBE";"PMI";"2025-11-12";"18:30";"IBE2406";"PALMA DE MALLORCA (PMI)";"No informado";"2406";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"ORY";"2025-11-10";"19:30";"IBE5676";"PARIS /ORLY (ORY)";"No informado";"5676";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"MAD";"2025-11-22";"00:05";"IBE1083";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1083";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"LPA";"2025-11-18";"14:00";"IBE5247";"GRAN CANARIA (LPA)";"No informado";"5247";"Gran Canaria Airport";"Gran Canaria";"Spain";"GCLP";"27.931900024414062";"-15.38659954071045";"78";"Atlantic/Canary";"Iberia Airlines";"Spain";"154,1063829787234";"0,902194092827004";"77,5042885357752"
"IBE";"AMS";"2025-11-14";"12:45";"IBE5683";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"5683";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52.308601";"4.76389";"-11";"Europe/Amsterdam";"Iberia Airlines";"Spain";"133,3523404255319";"0,902194092827004";"67,1272672591795"
"IBE";"MAD";"2025-11-20";"00:50";"IBE1085";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1085";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"MAD";"2025-11-13";"17:05";"IBE1081";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1081";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"IBZ";"2025-11-22";"16:50";"IBE2435";"IBIZA (IBZ)";"No informado";"2435";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"AMS";"2025-11-18";"00:20";"IBE5681";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"5681";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52.308601";"4.76389";"-11";"Europe/Amsterdam";"Iberia Airlines";"Spain";"133,3523404255319";"0,902194092827004";"67,1272672591795"
"IBE";"TFN";"2025-11-10";"19:45";"IBE5405";"TENERIFE NORTE-C. LA LAGUNA (TFN)";"No informado";"5405";"Tenerife Norte Airport";"Tenerife";"Spain";"GCXO";"28.4827003479";"-16.3414993286";"2076";"Atlantic/Canary";"Iberia Airlines";"Spain";"151,0546808510638";"0,902194092827004";"75,9784374719454"
"IBE";"MAD";"2025-11-11";"09:05";"IBE1079";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1079";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"BIO";"2025-11-14";"14:55";"IBE5847";"BILBAO (BIO)";"No informado";"5847";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43.30110168457031";"-2.9106099605560303";"138";"Europe/Madrid";"Iberia Airlines";"Spain";"117,2055319148936";"0,902194092827004";"59,0538630038603"
"IBE";"SVQ";"2025-11-11";"10:05";"IBE2391";"SEVILLA (SVQ)";"No informado";"2391";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"MAD";"2025-11-10";"00:05";"IBE1083";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1083";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"ORY";"2025-11-11";"08:55";"IBE5783";"PARIS /ORLY (ORY)";"No informado";"5783";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"LPA";"2025-11-21";"19:35";"IBE5247";"GRAN CANARIA (LPA)";"No informado";"5247";"Gran Canaria Airport";"Gran Canaria";"Spain";"GCLP";"27.931900024414062";"-15.38659954071045";"78";"Atlantic/Canary";"Iberia Airlines";"Spain";"154,1063829787234";"0,902194092827004";"77,5042885357752"
"IBE";"BCN";"2025-11-20";"20:00";"IBE2376";"BARCELONA-EL PRAT JOSEP TARRADELLAS (BCN)";"No informado";"2376";"Barcelona International Airport";"Barcelona";"Spain";"LEBL";"41.2971";"2.07846";"12";"Europe/Madrid";"Iberia Airlines";"Spain";"61,6163636363636";"0,902194092827004";"31,2592788645953"
"IBE";"MAD";"2025-11-18";"17:05";"IBE1081";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1081";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"MAD";"2025-11-11";"17:05";"IBE1081";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1081";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"BIO";"2025-11-10";"13:45";"IBE2313";"BILBAO (BIO)";"No informado";"2313";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43.30110168457031";"-2.9106099605560303";"138";"Europe/Madrid";"Iberia Airlines";"Spain";"117,2055319148936";"0,902194092827004";"59,0538630038603"
"IBE";"MAD";"2025-11-10";"17:05";"IBE1081";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1081";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"IBZ";"2025-11-10";"23:40";"IBE2431";"IBIZA (IBZ)";"No informado";"2431";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"MAD";"2025-11-15";"09:05";"IBE1079";"MADRID-BARAJAS ADOLFO SUÁREZ (MAD)";"No informado";"1079";"Adolfo Suárez Madrid–Barajas Airport";"Madrid";"Spain";"LEMD";"40.471926";"-3.56264";"1998";"Europe/Madrid";"Iberia Airlines";"Spain";"94,2604255319149";"0,902194092827004";"47,5813098123709"
"IBE";"PMI";"2025-11-14";"21:50";"IBE5550";"PALMA DE MALLORCA (PMI)";"No informado";"5550";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"PMI";"2025-11-12";"20:55";"IBE2400";"PALMA DE MALLORCA (PMI)";"No informado";"2400";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"ORY";"2025-11-14";"08:25";"IBE5783";"PARIS /ORLY (ORY)";"No informado";"5783";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"SVQ";"2025-11-10";"12:45";"IBE2391";"SEVILLA (SVQ)";"No informado";"2391";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"SVQ";"2025-11-21";"16:55";"IBE5552";"SEVILLA (SVQ)";"No informado";"5552";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"SVQ";"2025-11-13";"20:05";"IBE2393";"SEVILLA (SVQ)";"No informado";"2393";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"IBZ";"2025-11-15";"12:05";"IBE2431";"IBIZA (IBZ)";"No informado";"2431";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"PMI";"2025-11-18";"16:45";"IBE2406";"PALMA DE MALLORCA (PMI)";"No informado";"2406";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"SVQ";"2025-11-14";"16:55";"IBE5552";"SEVILLA (SVQ)";"No informado";"5552";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"PMI";"2025-11-10";"00:15";"IBE2404";"PALMA DE MALLORCA (PMI)";"No informado";"2404";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"MAH";"2025-11-10";"16:00";"IBE2441";"MENORCA (MAH)";"No informado";"2441";"Menorca Airport";"Menorca";"Spain";"LEMH";"39.86259841918945";"4.218649864196777";"302";"Europe/Madrid";"Iberia Airlines";"Spain";"88,2582978723404";"0,902194092827004";"44,5802459825837"
"IBE";"SVQ";"2025-11-20";"10:05";"IBE2391";"SEVILLA (SVQ)";"No informado";"2391";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"Iberia Airlines";"Spain";"118,2457446808511";"0,902194092827004";"59,5739693868390"
"IBE";"PMI";"2025-11-21";"18:00";"IBE5548";"PALMA DE MALLORCA (PMI)";"No informado";"5548";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
"IBE";"ORY";"2025-11-20";"08:55";"IBE5783";"PARIS /ORLY (ORY)";"No informado";"5783";"Paris-Orly Airport";"Paris";"France";"LFPO";"48.7233333";"2.3794444";"291";"Europe/Paris";"Iberia Airlines";"Spain";"163,5268085106383";"0,902194092827004";"82,2145013017327"
"IBE";"IBZ";"2025-11-18";"23:25";"IBE2431";"IBIZA (IBZ)";"No informado";"2431";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"Iberia Airlines";"Spain";"111,1631914893617";"0,902194092827004";"56,0326927910944"
"IBE";"AGP";"2025-11-17";"08:15";"IBE2382";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"2382";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"Iberia Airlines";"Spain";"98,4668085106383";"0,902194092827004";"49,6845013017327"
"IBE";"AGP";"2025-11-13";"23:35";"IBE2380";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"2380";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"Iberia Airlines";"Spain";"98,4668085106383";"0,902194092827004";"49,6845013017327"
"IBE";"PMI";"2025-11-20";"15:30";"IBE5548";"PALMA DE MALLORCA (PMI)";"No informado";"5548";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39.551700592";"2.73881006241";"27";"Europe/Madrid";"Iberia Airlines";"Spain";"126,7802127659574";"0,902194092827004";"63,8412034293922"
